Name,Brand,Price,Currency,Image,AltText,NewImage,URL,ProductID,Size,Supplier,Origin,Category_1,Category_2,Highlights,Description
Haj Arafa Shawarma spices - 55 Gram,,22.2,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h41/h46/14953390964766/539389_main.jpg_200Wx200H,Haj Arafa Shawarma spices - 55 Gram,https://cdnprod.mafretailproxy.com/sys-master-root/h29/h05/14953391095838/539389_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafashawarma-spices55g/p/539389,539389,55g,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"Fries recipes, by Haj Arafa Fries Spices is  Loaded with spicy and scrumptious flavours, this snack recipe will be a great way to treat your taste buds to an enticing meal.
Perfect to be served with a piping hot cup of tea or coffee, this easy-to-make recipe will be an instant hit in your households.","Fries recipes, by Haj Arafa Fries Spices is  Loaded with spicy and scrumptious flavours, this snack recipe will be a great way to treat your taste buds to an enticing meal.
Perfect to be served with a piping hot cup of tea or coffee, this easy-to-make recipe will be an instant hit in your households.
Made with the tooth-some combination of potato, chilli powder, salt and cumin seeds, this continental recipe will be an apt bait for game nights and kitty parties.
Alleviate your odd hunger pangs with this delicious recipe which you can prepare in just 20 minutes.
If you often crave cafe-like fries at home, then you need to try this recipe."
Imtenan Thyme Honey Infusion - 250 gram,Imtenan,65.8,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/he9/hc9/14854123749406/262308_main.jpg_200Wx200H,Imtenan Thyme Honey Infusion - 250 gram,https://cdnprod.mafretailproxy.com/sys-master-root/hbc/hcd/14854123880478/262308_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/natural-honey/imtenan-honey-thyme-250g/p/262308,262308,250g,Carrefour,Egypt,Food Cupboard,"Jams, Honey & Spreads","Natural Honey contains the most premium and carefully chosen honey types from around the world.
Perfect for any honey lover, this delectable honey can help improve your immunity, heal muscles, and recover your stamina.","Pure Honey is the purest honey around.
Pure honey has a distinct taste, colour, flavour and thickness which can only be experienced.
Natural Honey contains the most premium and carefully chosen honey types from around the world.
Perfect for any honey lover, this delectable honey can help improve your immunity, heal muscles, and recover your stamina."
ITALIANO CANNELONI 250G,Italiano,28.6,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h70/h0b/9224551825438/492695_main.jpg_200Wx200H,ITALIANO CANNELONI 250G,https://cdnprod.mafretailproxy.com/sys-master-root/h2f/h0f/9224551956510/492695_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/special-shape-pasta/italiano-canneloni-250g/p/492695,492695,250g,Carrefour,Egypt,Food Cupboard,"Rice, Pasta & Pulses","It has a soft shell and it is translucent which are believed as basic good behaviours of any pasta.
It is manufactured in an absolutely clean and hygienic environment and can be used to prepare quick and simple pastas or an elaborate gourmet pasta with the flavours of Italy at home.","Italiano Premium Range Cannelloni are prepared using durum wheat semolina, which can be used for making salads and pastas of your choice.
It is spiral shaped pasta, which holds more sauce and flavour in it with its form.
It is low in fat and has fibre.
It has a soft shell and it is translucent which are believed as basic good behaviours of any pasta.
It is manufactured in an absolutely clean and hygienic environment and can be used to prepare quick and simple pastas or an elaborate gourmet pasta with the flavours of Italy at home."
Shabah Mega Vanillia Wafer - 6 Pieces,El shamadan,38.75,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/he3/hed/49899334271006/200Wx200H_614898_main.jpg,Shabah Mega Vanillia Wafer - 6 Pieces,https://cdnprod.mafretailproxy.com/sys-master-root/h15/he4/49899334533150/1700Wx1700H_614898_main.jpg,https://www.carrefouregypt.com/mafegy/en/wafers/shabah-mega-vanilla-wafer-6p/p/614898,614898,,Carrefour,,Food Cupboard,"Biscuits, Crackers & Cakes",,
Haj Arafa Green Coffee - 250 gram,,151.2,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h6e/h8d/49772130959390/200Wx200H_613887_main.jpg,Haj Arafa Green Coffee - 250 gram,https://cdnprod.mafretailproxy.com/sys-master-root/he2/h3b/49772131221534/1700Wx1700H_613887_main.jpg,https://www.carrefouregypt.com/mafegy/en/arabic/haj-arafa-green-coffee-250g/p/613887,613887,,Carrefour,,Beverages,Coffee,,
Haj Arafa Granola Nuts - 300 gram,,92.3,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h25/h33/33681953751070/592594_main.jpg_200Wx200H,Haj Arafa Granola Nuts - 300 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h54/h1e/33681954013214/592594_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/granola/hajarafa-granola-coconut-300g/p/592594,592594,,Carrefour,,Food Cupboard,Breakfast Cereals & Bars,,
Haj Arafa Meat Stock Powder Mix - 100 gram,,27.75,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h8d/h51/14953332932638/507797_main.jpg_200Wx200H,Haj Arafa Meat Stock Powder Mix - 100 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h22/h06/14953333063710/507797_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafa-chicken-stock-mix-100gm/p/507797,507797,100g,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"Ideal for soup bases, general cooking and meat marinades for braising, roasting, boiling and barbequing.
Excellent for all types of stir-fried dishes meat, fish, vegetable, and more.","It is used to improve the taste of food.
Made with natural ingredients, chicken mix helps create authentic Chinese dishes because it boosts chicken umami without masking flavors.
Ideal for soup bases, general cooking and meat marinades for braising, roasting, boiling and barbequing.
Excellent for all types of stir-fried dishes meat, fish, vegetable, and more."
Abu Auf Pretzels - Chili and Lemon - 55gm,Abu auf,7.15,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h7b/h28/49654379905054/200Wx200H_613588_main.jpg,Abu Auf Pretzels - Chili and Lemon - 55gm,https://cdnprod.mafretailproxy.com/sys-master-root/h95/hda/49654380167198/1700Wx1700H_613588_main.jpg,https://www.carrefouregypt.com/mafegy/en/chips/abu-auf-pretzels-chili-lemon-55g/p/613588,613588,,Carrefour,,Food Cupboard,"Chips, Dips & Snacks",,
Al Asari Dust Tea - 25 Bags,,13.9,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h28/h53/48996352163870/200Wx200H_609126_main.jpg,Al Asari Dust Tea - 25 Bags,https://cdnprod.mafretailproxy.com/sys-master-root/hf7/h5c/48996352426014/1700Wx1700H_609126_main.jpg,https://www.carrefouregypt.com/mafegy/en/tea-bags/al-asari-dust-tea-25tb/p/609126,609126,,Carrefour,,Beverages,Tea,,
Ahlawy Wafer with Chocolate - 23 gram,Americana,3.05,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/ha3/hd7/49899368251422/200Wx200H_615229_main.jpg,Ahlawy Wafer with Chocolate - 23 gram,https://cdnprod.mafretailproxy.com/sys-master-root/hd5/hcd/49899368513566/1700Wx1700H_615229_main.jpg,https://www.carrefouregypt.com/mafegy/en/wafers/ahlawy-wafer-chocolate-23g/p/615229,615229,,Carrefour,,Food Cupboard,"Biscuits, Crackers & Cakes",,
Abu Ali Mixed Spices - 90 gram,Abu ali,48,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hff/h23/14952277409822/37101_main.jpg_200Wx200H,Abu Ali Mixed Spices - 90 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h2d/h20/14952277540894/37101_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/abu-ali-spices-mix-glass-pot-90g/p/37101,37101,90g,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,This all-purpose spice saves your time and efforts in avoiding tedious meal preparation.,"The Spice Powder enhances the taste of all your dishes effectively.
This all-purpose spice saves your time and efforts in avoiding tedious meal preparation."
Zamzam Spices - 70 gram,Zamzam,29.95,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h6a/hbd/15396832215070/547096_main.jpg_200Wx200H,Zamzam Spices - 70 gram,https://cdnprod.mafretailproxy.com/sys-master-root/heb/hb5/15396832477214/547096_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/zamzam-spices-70g/p/547096,547096,,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"Has been studied for possible effects in lowering blood sugar levels.
It is also an antioxidant, helps to fight inflammation, and lowers cholesterol levels.","Has been studied for possible effects in lowering blood sugar levels.
It is also an antioxidant, helps to fight inflammation, and lowers cholesterol levels.
All spice is an antioxidant as well and possesses anti-inflammatory and cancer-fighting properties."
Abu Auf Instant Coffee 2 x 1 - 10 gram,Abu auf,6.65,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hb7/h0b/31511660658718/570759_main.jpg_200Wx200H,Abu Auf Instant Coffee 2 x 1 - 10 gram,https://cdnprod.mafretailproxy.com/sys-master-root/hd6/h01/31511660920862/570759_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/mixes-sachets/abu-auf-instant-coffee-2-1-10g/p/570759,570759,,Carrefour,,Beverages,Coffee,"This smooth coffee mix is an excellent way to kick start the day.
It is easy to make without any hassle.
Perfect for everyday use as a part of your balanced lifestyle.
It does not contain any added preservatives, colour or artificial flavour.","Abu Auf Coffee is a refreshing instant coffee.
It is made with pure coffee beans that are slow-roasted to achieve the signature aroma.
Awaken your mind and body with the intense taste and wonderfully refreshing aroma of this coffee.
This smooth coffee mix is an excellent way to kick start the day.
It is easy to make without any hassle.
Perfect for everyday use as a part of your balanced lifestyle.
It does not contain any added preservatives, colour or artificial flavour."
Haj Arafa Cinnamon - 85gm,,72.15,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h22/h68/50311408451614/200Wx200H_613882_main.jpg,Haj Arafa Cinnamon - 85gm,https://cdnprod.mafretailproxy.com/sys-master-root/hfb/h60/50311408680990/1700Wx1700H_613882_main.jpg,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafa-cinnamon-85g/p/613882,613882,,Carrefour,,Food Cupboard,Cooking Ingredients,,
Bisco Misr Nice Coconut Biscuits - 6 Biscuits,Biscomisr,5.6,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h4e/h51/50311544242206/200Wx200H_616717_main.jpg,Bisco Misr Nice Coconut Biscuits - 6 Biscuits,https://cdnprod.mafretailproxy.com/sys-master-root/h1d/h5b/50311544504350/1700Wx1700H_616717_main.jpg,https://www.carrefouregypt.com/mafegy/en/assorted-biscuits/bisco-misr-nice-coconut-biscuit-6p/p/616717,616717,,Carrefour,,Food Cupboard,"Biscuits, Crackers & Cakes",,
Shabah Mega Hazelnut Wafer - 6 Pieces,El shamadan,38.75,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h2a/h41/49899332304926/200Wx200H_614896_main.jpg,Shabah Mega Hazelnut Wafer - 6 Pieces,https://cdnprod.mafretailproxy.com/sys-master-root/ha9/h48/49899332567070/1700Wx1700H_614896_main.jpg,https://www.carrefouregypt.com/mafegy/en/wafers/shabah-mega-hazelnut-wafer-6p/p/614896,614896,,Carrefour,,Food Cupboard,"Biscuits, Crackers & Cakes",,
Haj Arafa Light Special Coffee - 50 gram,,28.55,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/he6/h6d/50143342788638/200Wx200H_616534_main.jpg,Haj Arafa Light Special Coffee - 50 gram,https://cdnprod.mafretailproxy.com/sys-master-root/hca/hbf/50143343083550/1700Wx1700H_616534_main.jpg,https://www.carrefouregypt.com/mafegy/en/turkish-coffee/haj-arafa-coffee-special-light50g/p/616534,616534,,Carrefour,,Beverages,Coffee,,
Haj Arafa Paprika Oil - 150ml,,128.55,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h67/hf1/14953938518046/540227_main.jpg_200Wx200H,Haj Arafa Paprika Oil - 150ml,https://cdnprod.mafretailproxy.com/sys-master-root/hd8/he6/14953938845726/540227_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/flavored-special-oils/haj-arafa-paprika-oil-150m/p/540227,540227,,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"This oil is perfect for cooking wholesome and nutritious meals.
It also brings shine and smoothness to the skin and hair.","Haj Arafa Paprika Oil is made from 100 percent organic paprika that are carefully sundried to bring out the flavours and aroma.
This oil is perfect for cooking wholesome and nutritious meals.
It also brings shine and smoothness to the skin and hair."
Abu Auf Puffs Onion and Sour Cream - 60gm,Abu auf,16.6,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h67/h6d/49654373122078/200Wx200H_613572_main.jpg,Abu Auf Puffs Onion and Sour Cream - 60gm,https://cdnprod.mafretailproxy.com/sys-master-root/he8/h65/49654373384222/1700Wx1700H_613572_main.jpg,https://www.carrefouregypt.com/mafegy/en/corn-puffs/abu-auf-puffs-onion-s-cream-60g/p/613572,613572,,Carrefour,,Food Cupboard,"Chips, Dips & Snacks",,
Gawaher Elbow Pasta - 350 gram,,9,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h5a/hd2/29147329855518/469045_main.jpg_200Wx200H,Gawaher Elbow Pasta - 350 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h65/h2e/29147330117662/469045_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/special-shape-pasta/gawaher-pasta-elbow-350g/p/469045,469045,350g,Carrefour,Egypt,Food Cupboard,"Rice, Pasta & Pulses","Very healthy since it is nil cholesterol, nil fat, and a good source of iron, protein, and fiber.
You can prepare hot delicious penne pasta using Gawaher pasta in a fairly lesser time.
The perfect hollow center of the pasta helps hold sauce and makes it more delicious.","Gawaher is made with 100% fine quality durum wheat.
Very healthy since it is nil cholesterol, nil fat, and a good source of iron, protein, and fiber.
You can prepare hot delicious penne pasta using Gawaher pasta in a fairly lesser time.
The perfect hollow center of the pasta helps hold sauce and makes it more delicious."
Haj Arafa Oat Flour - 500 gram,,79.55,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h52/haa/50143349866526/200Wx200H_616536_main.jpg,Haj Arafa Oat Flour - 500 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h16/h59/50143350292510/1700Wx1700H_616536_main.jpg,https://www.carrefouregypt.com/mafegy/en/healthy-flour/haj-arafa-oat-flour-500g/p/616536,616536,,Carrefour,,Food Cupboard,Sugar & Home Baking,,
Haj Arafa Oat Fusili Pasta - 400 gram,,63.75,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h37/h80/34674369265694/560990_main.jpg_200Wx200H,Haj Arafa Oat Fusili Pasta - 400 gram,https://cdnprod.mafretailproxy.com/sys-master-root/hf6/h83/34674369396766/560990_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/healthy-pasta/hajarafa-oat-pasta-fusilli-400g/p/560990,560990,400g,Carrefour,Egypt,Food Cupboard,"Rice, Pasta & Pulses","It is low in cholesterol and high in fibre.
So you can rest assured that you are eating healthy and tasty food every day.
The twisty fusilli pasta from Borges is a favourite for kids and elders alike and is made from the best quality durum wheat and other fresh ingredients.
It has high protein content, zero cholesterol, no trans fat and a low glycaemic index.
The perfect shape and size make it easier for any sauce and dressing to seep.","Haj Arafa Pasta is crafted from the finest Durum semolina and turned into mouth-watering and nutritious meals.
It is low in cholesterol and high in fibre.
So you can rest assured that you are eating healthy and tasty food every day.
The twisty fusilli pasta from Borges is a favourite for kids and elders alike and is made from the best quality durum wheat and other fresh ingredients.
It has high protein content, zero cholesterol, no trans fat and a low glycaemic index.
The perfect shape and size make it easier for any sauce and dressing to seep."
Haj Arafa Burger Spices - 65 Gram,,21.4,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/h80/h51/14953345581086/539402_main.jpg_200Wx200H,Haj Arafa Burger Spices - 65 Gram,https://cdnprod.mafretailproxy.com/sys-master-root/h71/h4b/14953345712158/539402_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafaburger-spices65g/p/539402,539402,,Carrefour,Egypt,Food Cupboard,Cooking Ingredients,"Haj Arafa Burger Spices of fresh vegetables blended with the chef-curated spice blend.
Made with perfection, crispy from outside, soft and crunchy inside, Heres, your Do it Yourself Burger.","Haj Arafa Burger Spices of fresh vegetables blended with the chef-curated spice blend.
Made with perfection, crispy from outside, soft and crunchy inside, Heres, your Do it Yourself Burger.
It is cholesterol-free and has enhanced nutrition as it is precooked in pure vegetable oil and frozen using superior technology that locks cleanness and nutrition."
Haj Arafa Sidr Mountain Honey - 500 gram,,269.05,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hdf/h30/49772123455518/200Wx200H_613877_main.jpg,Haj Arafa Sidr Mountain Honey - 500 gram,https://cdnprod.mafretailproxy.com/sys-master-root/h11/h27/49772123717662/1700Wx1700H_613877_main.jpg,https://www.carrefouregypt.com/mafegy/en/natural-honey/haj-arafa-sider-mountain-honey-500g/p/613877,613877,,Carrefour,,Food Cupboard,"Jams, Honey & Spreads",,
Haj Arafa Tahbysha Spices - 100 gram,,51,EGP,https://cdnprod.mafretailproxy.com/sys-master-root/hfb/h68/14953332277278/539407_main.jpg_200Wx200H,Haj Arafa Tahbysha Spices - 100 gram,https://cdnprod.mafretailproxy.com/sys-master-root/hec/h62/14953332408350/539407_main.jpg_1700Wx1700H,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafatahbysha100g/p/539407,539407,,Carrefour,,Food Cupboard,Cooking Ingredients,"Perfect to be served with a piping hot cup of tea or coffee, this easy-to-make recipe will be an instant hit in your households.","Haj Arafa Tahbysha Spices brings you its range of blended spices to make all your dishes extra special.
Its various spice mixes are well known all around the world.
Fries recipes, by Haj Arafa Fries Spices is Loaded with spicy and scrumptious flavour, this snack recipe will be a great way to treat your taste buds to an enticing meal.
Perfect to be served with a piping hot cup of tea or coffee, this easy-to-make recipe will be an instant hit in your households."
